"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1975352048880394291","Tue Oct 07 00:06:43 +0000 2025","21","Setelah tepuk SAKINAH Muncullah tepuk CORETAX ‍️ DAMN! https://t.co/8tkla5Zm7x","1975352048880394291","https://pbs.twimg.com/amplify_video_thumb/1975351683728445440/img/GcuFgkOlNJOGsU_h.jpg","","in","","1","10","4","https://x.com/undefined/status/1975352048880394291","1267940786991099905",
"1975881400810455222","Wed Oct 08 11:10:10 +0000 2025","2","Jangan lupa tepuk sakinah ya bu lurah https://t.co/8wGIKFl2dH","1975881400810455222","https://pbs.twimg.com/ext_tw_video_thumb/1975881251455389697/pu/img/hCdHBfUWYZHNCVF0.jpg","","in","","0","0","0","https://x.com/undefined/status/1975881400810455222","1370214016967188480",
"1972920823020400984","Tue Sep 30 07:05:53 +0000 2025","21","iyan iyo berantem terus iyo lgsg ngirim video dia lagi tepuk sakinah","1972920823020400984","","","in","","2","4","0","https://x.com/undefined/status/1972920823020400984","1777987991312666624",
"1972533946421588107","Mon Sep 29 05:28:35 +0000 2025","2","ayo soob gue udah hafal tepuk sakinah https://t.co/pfYHZqquaX","1972533946421588107","https://pbs.twimg.com/amplify_video_thumb/1972466538771881984/img/y5a7k1Jai2Ri6MXi.jpg","","in","","0","1","0","https://x.com/undefined/status/1972533946421588107","1698537064441188352",
"1975368314697490664","Tue Oct 07 01:11:21 +0000 2025","44","Sebentar kalian baca git diff? In this AI era???","1975368314697490664","","","in","","0","2","0","https://x.com/undefined/status/1975368314697490664","998978248477298688",
"1974790093283234191","Sun Oct 05 10:53:42 +0000 2025","13","jgn lupa tepuk sakinah best https://t.co/Ni2D2dMaNk","1974790093283234191","https://pbs.twimg.com/media/G2fdH1lawAArMoq.jpg","","in","","1","1","0","https://x.com/undefined/status/1974790093283234191","1528907446072143872",
"1975809148521750571","Wed Oct 08 06:23:04 +0000 2025","0","siapa mau tepuk sakinah bareng gua","1975809148521750571","","","in","","0","8","0","https://x.com/undefined/status/1975809148521750571","1959235966390202368",
"1974497078282981495","Sat Oct 04 15:29:22 +0000 2025","6","Apakah aku akan tepuk sakinah?","1974497078282981495","","","in","","0","2","0","https://x.com/undefined/status/1974497078282981495","1280914231802486786",
"1974620215242821744","Sat Oct 04 23:38:40 +0000 2025","130","Standar bangunan yang dirancang pakar sudah ada namun diterabas dan sekarang mau bikin standar baru yang melibatkan kyai dan gus. Make it make sense.","1974620215242821744","","","in","","1","3","44","https://x.com/undefined/status/1974620215242821744","998978248477298688",
"1973712952059392472","Thu Oct 02 11:33:32 +0000 2025","7","Siapa mau punya keluarga kecil sama gw? Please daftar jadi laki dan anak gw ntar kita tepuk sakinah bareng. Sorry editannya jelek soalnya gw gak bakat. Majunya langsung berdua atau mau sendiri gak masalah. Req FC juga boleh. Dah arigathanks. (M KINDLY QRT ONLY) rent! https://t.co/KGUyk9jWTM","1973712952059392472","https://pbs.twimg.com/media/G2QJeB-XwAAiPmF.png","","in","","24","31","0","https://x.com/undefined/status/1973712952059392472","1344290800134340610",
"1974068794692939845","Fri Oct 03 11:07:31 +0000 2025","3","Kalian harus tepuk sakinah kataku mah https://t.co/CJa0RKHKib","1974068794692939845","https://pbs.twimg.com/media/G2VNGa4bAAAtsRo.jpg","","in","","0","6","0","https://x.com/undefined/status/1974068794692939845","625536727",
"1974139453053808873","Fri Oct 03 15:48:18 +0000 2025","34","Kapan ya aku tepuk sakinah","1974139453053808873","","","in","","0","12","0","https://x.com/undefined/status/1974139453053808873","1668992697414156296",
"1974743015811072479","Sun Oct 05 07:46:38 +0000 2025","3","Tepuk Sakinah itu menarik tapi lebih baik juga kalau diiringi dengan ikutan kelas pranikah yah. Kalau mau tanya2 ke https://t.co/NBkL2RgG8O yaaa https://t.co/3QY9qDHNa6","1974743015811072479","https://pbs.twimg.com/media/G2eyQDdb0AAYqSA.jpg","","in","","1","1","1","https://x.com/undefined/status/1974743015811072479","116738684",
"1974306020538396865","Sat Oct 04 02:50:10 +0000 2025","143","New fear unlocked: takut balik Indonesia (buat menikah) karena takut disuruh tepuk sakinah. Mari kita usahakan nikah di luar negeri itu ","1974306020538396865","","","in","","1","8","12","https://x.com/undefined/status/1974306020538396865","223749265",
"1974489640955527538","Sat Oct 04 14:59:49 +0000 2025","852","Gas kita mulai #TaliKasihHRDbacotQ4 siapa tau bisa ketemu partner yang bisa diajakin tepuk sakinah. Reply pick up line terbaik kalean jangan lupa pake poto kalean yang terbaik biar jadi tambah menarik. Oh iya pake hashtag nya biar gampang dicari letsss gooooo!! Disclaimer ","1974489640955527538","","","in","","103","367","91","https://x.com/undefined/status/1974489640955527538","501800437",
"1973769768676249602","Thu Oct 02 15:19:18 +0000 2025","12","dari belakang aja udah ganteng bangetttt ga sabar mau ngajak tepuk sakinah... https://t.co/de4eJbwZHP","1973769768676249602","https://pbs.twimg.com/media/G2Q9Iw2bEAAk6eQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1973769768676249602","1403109479843991554",
"1973736239372333460","Thu Oct 02 13:06:04 +0000 2025","28","Tepuk sakinah ini maksudnya baik tapi... ","1973736239372333460","","","in","","0","7","0","https://x.com/undefined/status/1973736239372333460","997997847550152704",
"1973758862739067071","Thu Oct 02 14:35:58 +0000 2025","28","ald1! gatau kenapa tapi sender ngebayangin member ada yang bikin tepuk sakinah ituloh...","1973758862739067071","","","in","","3","12","0","https://x.com/undefined/status/1973758862739067071","1921855972794044416",
"1974806283464368309","Sun Oct 05 11:58:02 +0000 2025","44","makasih tepuk sakinah udah menyatukan skynani","1974806283464368309","","","in","","1","4","8","https://x.com/undefined/status/1974806283464368309","1629755443085185026",
"1973359764886127073","Wed Oct 01 12:10:05 +0000 2025","15"," kalo ga pengen nikah tapi hafal tepuk sakinah itu gpp kan","1973359764886127073","","","in","","5","18","2","https://x.com/undefined/status/1973359764886127073","3543491593",
"1974053507297841206","Fri Oct 03 10:06:46 +0000 2025","9","akan ku hadapi tepuk sakinah asal kamu calonnya xixixi https://t.co/uU7iq5ffKS","1974053507297841206","https://pbs.twimg.com/media/G2U_M-gbMAQFXLU.jpg","","in","","0","1","0","https://x.com/undefined/status/1974053507297841206","1501934966799699968",
"1975363552174350468","Tue Oct 07 02:25:41 +0000 2025","408","@aan__ tepuk sakinah can't make him stay but tempik sakinah can","1975387021192667602","","aan__","in","","66","46","36","https://x.com/undefined/status/1975387021192667602","1780435204882169856",
"1972292194464837916","Sun Sep 28 13:27:57 +0000 2025","632","mau nikah tapi gamau tepuk sakinah boleh? ","1972292194464837916","","","in","","57","66","161","https://x.com/undefined/status/1972292194464837916","933490676385189888",
"1972133657436672046","Sun Sep 28 02:57:59 +0000 2025","51","#Jujev tepuk sakinah https://t.co/TUFg3xLlLA","1972133657436672046","https://pbs.twimg.com/media/G15tGm6bYAASV65.jpg","","in","","3","1","5","https://x.com/undefined/status/1972133657436672046","1861644296367267840",
"1975044960899727445","Mon Oct 06 03:46:27 +0000 2025","24","Apakah tepuk sakinah mampu menguatkan tenaga suami istri membayar cicikan KPR menebalkan kuping suami yang dimarahin istri karena bolak balik naro handuk basah di kasur atau meningkatkan kekuatan mental saat kehidupan pernikahan mereka ga semanis khayalan saat pacaran?","1975044960899727445","","","in","","1","3","12","https://x.com/undefined/status/1975044960899727445","237530329",
"1974489640955527538","Sat Oct 04 16:27:32 +0000 2025","17","@hrdbacot #TaliKasihHRDbacotQ4 Well here I am. What are your other two wishes? Ayu 27 tangerang siap tepuk sakinah dan mari bersama menggulingkan rezim https://t.co/1g2tHORP09","1974511715288326414","https://pbs.twimg.com/media/G2bf71vbIAE90ai.jpg","hrdbacot","in","","0","7","1","https://x.com/undefined/status/1974511715288326414","439903225",
"1975018978629259532","Mon Oct 06 02:03:13 +0000 2025","137","Ga salah. Kalo orang-orang jadi males nikah gara-gara disuruh tepuk sakinah jelas jadi turun angka perceraiannya. Sebuah pemikiran cerdas ","1975018978629259532","","","in","","2","3","43","https://x.com/undefined/status/1975018978629259532","33043063",
"1973730778375974921","Thu Oct 02 12:44:22 +0000 2025","6","Jadi kapan kamu mau tepuk sakinah date bareng aku?","1973730778375974921","","","in","","0","3","0","https://x.com/undefined/status/1973730778375974921","1313032481134710784",
"1974926849320030477","Sun Oct 05 19:57:07 +0000 2025","6","kuda apa bisa tepuk sakinah? https://t.co/vSydCF2H1e","1974926849320030477","https://pbs.twimg.com/amplify_video_thumb/1974635946206519296/img/9NUCOC44FfrT0L45.jpg","","in","","0","2","0","https://x.com/undefined/status/1974926849320030477","2806211731",
"1974330078457967072","Sat Oct 04 04:25:46 +0000 2025","20","Jadi gini yah mentemen Buat klean ararantum yang masih nanya2 dan mempertanyakan kenapa sampe saat ini guwah masih belom merealisasikan Pembukaan Pos #2 #3 #4. Itu bukan omon-omon doang. Hambatannya yah ini... Guwah belom apal tepuk sakinah. Guwah apalnya baru tepuk anak sholeh https://t.co/oy26QzeMEG","1974330078457967072","https://pbs.twimg.com/ext_tw_video_thumb/1974329963542417408/pu/img/14Os0Qj-ALaEa1PR.jpg","","in","","1","5","9","https://x.com/undefined/status/1974330078457967072","963751550",
"1975137606200652077","Mon Oct 06 09:54:36 +0000 2025","2","APA AK JEMPUT AJA Y CHENLE KE ABU DHABI TRUS BAWA KE KUA TRUS KITA TEPUK SAKINAH ","1975137606200652077","","","in","","0","3","0","https://x.com/undefined/status/1975137606200652077","1675484540645806082",
"1974121505866031475","Fri Oct 03 14:36:59 +0000 2025","24","sial bayangin kangjae nikah di sini disuruh tepuk sakinah anj APA GA MILIH BATAL AJA si cyg soalnya gen z abiess","1974121505866031475","","","in","","1","1","1","https://x.com/undefined/status/1974121505866031475","1824333419972792320",
"1974315180722118913","Sat Oct 04 03:26:34 +0000 2025","65","Aku bayanginnya: *Diselingkuhi* *Pasangan yang ketahuan selingkuh Tepuk Sakinah* *Ga jadi cerai*","1974315180722118913","","","in","","1","2","15","https://x.com/undefined/status/1974315180722118913","1030789552867139584",
"1975411713005732177","Tue Oct 07 04:03:48 +0000 2025","5","Bentukan kyk gini mau diajak tepuk sakinah ga? https://t.co/nd3pMAZ32d","1975411713005732177","https://pbs.twimg.com/media/G2oSexOaAAAekyB.jpg","","in","","0","2","0","https://x.com/undefined/status/1975411713005732177","1457724566587936769",
"1975403801978020052","Tue Oct 07 03:32:22 +0000 2025","11","Tepuk sakinah wont make him stay tepuk ndase will make him leave and stay in the emergency ","1975403801978020052","","","en","","0","2","3","https://x.com/undefined/status/1975403801978020052","1133381868278173697",
"1974832868837982481","Sun Oct 05 13:43:41 +0000 2025","41","Tepuk sakinah itu akal2an boomer biar genzi ga mau nikah ","1974832868837982481","","","in","","2","8","0","https://x.com/undefined/status/1974832868837982481","746462651211866112",
"1972642055899029992","Mon Sep 29 12:38:10 +0000 2025","9","Ini kalo mama mayang beneran tobat gue yg bingung nanti aqeela harus tinggal sama siapa mama mayang/mama angel? jdi supaya ga bingung mending harqeel cepetan hafalin tepuk sakinah trus nikah supaya aqeela sama harry aja supaya adil aja si iniitu mama ga rebutan aqeela ntar","1972642055899029992","","","in","","0","0","1","https://x.com/undefined/status/1972642055899029992","1567716199743750144",
"1974442686892671231","Sat Oct 04 11:53:14 +0000 2025","78","Sadbor : Beras..Habis..Joget Solusinya. Menag : Beras..Habis..Tepuk Sakinah Solusinya. Udah Layak BUBAR memang Indonesia ini ","1974442686892671231","","","in","","2","4","18","https://x.com/undefined/status/1974442686892671231","4450169173",
"1972526468673769534","Mon Sep 29 04:58:52 +0000 2025","2","Ini gw sm Zayne ke KUA antara bakal setoran tepuk sakinah kalau ga batalin nikahan https://t.co/HM8piqQigr","1972526468673769534","https://pbs.twimg.com/media/G1_SXpOaYAA4Fm7.jpg","","in","","1","3","0","https://x.com/undefined/status/1972526468673769534","1097780116522823680",
"1974467312817467421","Sat Oct 04 14:08:38 +0000 2025","3","@abu_waras Lebay anjir tepuk sakinah Harusnya ditanamkan tauhid dan akhlak rumah tangga agar pasangan saling mengerti Bukan tepok tepok tangan kaya orang gila","1974476762265555211","","abu_waras","in","","0","0","0","https://x.com/undefined/status/1974476762265555211","1716646812386549760",
"1974294903417974989","Sat Oct 04 03:47:51 +0000 2025","124","@txtdrimedia tepuk sakinah sehari 2x siang 2x malam 3x insyallah kita akan terhindar dari perceraian ALIAS","1974320535728435471","","txtdrimedia","in","","0","4","7","https://x.com/undefined/status/1974320535728435471","465106464",
"1975537269525389681","Tue Oct 07 12:22:43 +0000 2025","17","Alhamdulillah ncej sudah tepuk sakinah https://t.co/t5VqXkgtk5","1975537269525389681","https://pbs.twimg.com/amplify_video_thumb/1975517786932977666/img/tU-1j3J8rI99W2Ba.jpg","","in","","0","2","0","https://x.com/undefined/status/1975537269525389681","1782730927233474560",
"1974485776399503720","Sat Oct 04 14:44:27 +0000 2025","61","hai kemenag ini ide tepuk sakinah tuh dari mana ya? tujuannya untuk tepuk-tepukan long term kah? karena maaf banget kalo saya lagi berantem diajak tepuk sakinah saya uppercut langsung rahangnya tanpa basa-basi tks","1974485776399503720","","","in","","0","4","10","https://x.com/undefined/status/1974485776399503720","1115527493522345990",
"1973495000660058251","Wed Oct 01 21:07:28 +0000 2025","14","Maaf bukannya tepuk sakinah ini cuma ice breaking pada saat pembinaan pranikah di KUA? Preventifnya bimbingan pranikah cuma kebetulan ini ice breakingnya viral aja. ","1973495000660058251","","","in","","0","0","0","https://x.com/undefined/status/1973495000660058251","1088037898689994752",
"1973064427730804908","Tue Sep 30 16:36:31 +0000 2025","3","Sumpah demi tuhan gue kira tepuk sakinah itu new slang for ngentot","1973064427730804908","","","in","","0","0","2","https://x.com/undefined/status/1973064427730804908","744321423456362496",
"1975176746568683585","Mon Oct 06 12:30:08 +0000 2025","46","[nihao] ️twelve letters pada gk tepuk sakinah sih kn angst berpasangan berpasangan berpasangan gaji pokok gaji pokok gaji pokok. saling cinta saling hormat saling jaga saling ridho musyawarah untuk sakinah https://t.co/9NmEVhmPMO","1975176746568683585","https://pbs.twimg.com/amplify_video_thumb/1962225947907899392/img/cp3ciGg4U-oTMuj0.jpg","","in","","3","1","5","https://x.com/undefined/status/1975176746568683585","1263156707833704451",
"1975523314522341443","Tue Oct 07 11:27:16 +0000 2025","9","pesona pc tepuk sakinah https://t.co/KspzddLtLY","1975523314522341443","https://pbs.twimg.com/media/G2p3-2TawAAxfhi.jpg","","in","","0","6","0","https://x.com/undefined/status/1975523314522341443","1711690013984063488",
"1975130373312098589","Mon Oct 06 09:25:51 +0000 2025","6","Seriusan kalo mau nikah harus tepuk sakinah dlu?","1975130373312098589","","","in","","0","3","0","https://x.com/undefined/status/1975130373312098589","1518293169258909696",
"1974819416899735897","Sun Oct 05 12:50:14 +0000 2025","0","Kata sodara tuh gini: Ada tepuk sakinah &gt; orang malas nikah &gt; angka pernikahan turun &gt; angka perceraian jg turun krn yg nikah sedikit Jd intinya tepuk sakinah bisa menurunkan angka perceraian adalah rillmint https://t.co/FwYFz48GDP","1974819416899735897","https://pbs.twimg.com/tweet_video_thumb/G2f3ydub0AAFB8T.jpg","","in","","0","0","0","https://x.com/undefined/status/1974819416899735897","453660060",
"1974345007692927267","Sat Oct 04 05:25:06 +0000 2025","6","ikan pari kena panah ini saatnya tepuk sakinah https://t.co/edUHB86Yjx","1974345007692927267","https://pbs.twimg.com/media/G2ZIUicaoAEev-5.jpg","","in","","0","8","0","https://x.com/undefined/status/1974345007692927267","1366759788407709697",
"1975137751432597836","Mon Oct 06 09:55:10 +0000 2025","6","Siap menerima segala info kecuali diajak tepuk sakinah","1975137751432597836","","","in","","0","9","0","https://x.com/undefined/status/1975137751432597836","1154811870504554496",
"1973671627025174948","Thu Oct 02 08:49:19 +0000 2025","47","piche kalau udah style formal gini apotek tutup banget kaya minta diajakin tepuk sakinah gitu https://t.co/ar8u228cSJ","1973671627025174948","https://pbs.twimg.com/media/G2PjylRaIAA2yS4.jpg","","in","","0","0","9","https://x.com/undefined/status/1973671627025174948","1587072174682411010",
"1971952160725496202","Sat Sep 27 14:56:46 +0000 2025","34","Setelah akad mempelai berdua tepuk sakinah aku dulu kok tepuk tangan wak. Malming nikahnya langsung maen wak. https://t.co/llFNuheIRo","1971952160725496202","https://pbs.twimg.com/amplify_video_thumb/1971951428546822144/img/tDKr0pidcC-zxFxw.jpg","","in","","2","10","3","https://x.com/undefined/status/1971952160725496202","3797534720",
"1974460976511713376","Sat Oct 04 13:05:55 +0000 2025","14","Sebelum gonjang ganjing rumah tangga mengguncang (soalnya mereka gk tepuk sakinah) https://t.co/Tk4SuQBztM","1974460976511713376","https://pbs.twimg.com/media/G2axxplXYAAIykS.jpg","","in","","1","6","1","https://x.com/undefined/status/1974460976511713376","625536727",
"1975876103387631671","Wed Oct 08 10:49:07 +0000 2025","6","anak intern gue diprank suruh ngeprint tepuk sakinah beneran mau dia print jir","1975876103387631671","","","in","","0","2","0","https://x.com/undefined/status/1975876103387631671","1606855918960115712",
"1972955521289531400","Tue Sep 30 09:23:46 +0000 2025","5","kalo belum nikah tapi pengen ikut tepuk sakinah bleh ngga pemirsa?","1972955521289531400","","","in","","1","2","0","https://x.com/undefined/status/1972955521289531400","1636691382063726592",
"1975062189590663519","Mon Oct 06 04:54:55 +0000 2025","0","Tepuk sakinah sudah. Tepuk pajak sudah. Abis ni jangan² ada tepuk BMG. https://t.co/xcvJyxTkuD","1975062189590663519","https://pbs.twimg.com/ext_tw_video_thumb/1975062165976649728/pu/img/Eqkf9-34wVxhVo47.jpg","","in","","0","4","0","https://x.com/undefined/status/1975062189590663519","54077281",
"1974773676622139478","Sun Oct 05 09:48:28 +0000 2025","3","Token listrik habis solusi kasih tepuk sakinah SPP anak nunggak solusi kasih tepuk sakinah Beras lauk habis. Perut keroncongan solusi kasih tepuk sakinah Damai langgeng nggak yang ada berantem melulu tiap hari.","1974773676622139478","","","in","","0","1","2","https://x.com/undefined/status/1974773676622139478","1131410981131653120",
"1973739911649153060","Thu Oct 02 13:20:39 +0000 2025","9","yang ditakutin sama gen z: 1. gak punya uang 2. tepuk sakinah","1973739911649153060","","","in","","0","6","3","https://x.com/undefined/status/1973739911649153060","1577609080914731008",
"1973548825186017344","Thu Oct 02 00:41:21 +0000 2025","3","guys what if p1harmony tepuk sakinah?","1973548825186017344","","","en","","2","7","0","https://x.com/undefined/status/1973548825186017344","1871770569160687616",
"1974821472641359899","Sun Oct 05 12:58:24 +0000 2025","3","Another side kak mau nikah di KUA aja tp gamau belajar tepuk sakinah ","1974821472641359899","","","in","","0","2","0","https://x.com/undefined/status/1974821472641359899","1089508658755428353",
"1974765260600197270","Sun Oct 05 09:15:02 +0000 2025","2","kalo bukan sama kamu aku ngga mau tepuk sakinah (siapa?)","1974765260600197270","","","in","","0","1","0","https://x.com/undefined/status/1974765260600197270","1366971273746604032",
"1973819092764401687","Thu Oct 02 18:35:18 +0000 2025","15","Nicholas Asbun Sitanggang Ngeri bener asbunnya Giliran suruh tepuk sakinah gamau padahal tepok doang buset kagak disuruh nikah hari itu juga WKWKWK~ #nichoclash #Naraesi #onlynina https://t.co/ZMe5GUIqCi","1973819092764401687","https://pbs.twimg.com/ext_tw_video_thumb/1973818953286950912/pu/img/24WM7ObBp9RM8K0W.jpg","","in","","0","0","3","https://x.com/undefined/status/1973819092764401687","1545911258272378880",
"1974070634339840174","Fri Oct 03 11:14:50 +0000 2025","9","*intip kalender senin* *6 miting back to back* miauuuwww *brubah mjdi kucing*","1974070634339840174","","","in","","1","0","0","https://x.com/undefined/status/1974070634339840174","998978248477298688",
"1972627377592389792","Mon Sep 29 11:39:51 +0000 2025","35","fattrose jangan lupa tepuk sakinah yaa","1972627377592389792","","","in","","0","1","0","https://x.com/undefined/status/1972627377592389792","136135890",
"1972112133136728400","Sun Sep 28 01:32:27 +0000 2025","4"," . aku siap ngafalin tepuk sakinah sekarang jg kl km orgnya https://t.co/lhDXhglSHT","1972112133136728400","https://pbs.twimg.com/amplify_video_thumb/1971932647187533827/img/VP3qK0yT5rtfMFkP.jpg","","in","","0","1","0","https://x.com/undefined/status/1972112133136728400","1551960951032651777",
"1974550553779994797","Sat Oct 04 19:01:52 +0000 2025","51","fyi aja frens di gereja gapake tepuk sakinah","1974550553779994797","","","in","","3","5","7","https://x.com/undefined/status/1974550553779994797","108902715",
"1974813045252829417","Sun Oct 05 13:21:23 +0000 2025","2","@jawafess K nya Kalo aku ngajak tepuk sakinah ada yg marah ga?","1974827256771162263","","jawafess","in","","0","1","0","https://x.com/undefined/status/1974827256771162263","184465102",
"1973720189108933044","Thu Oct 02 12:02:17 +0000 2025","50","Mas ayo rabi aku wes apal tepuk sakinah ️","1973720189108933044","","","in","","2","4","11","https://x.com/undefined/status/1973720189108933044","1354018273315098626",
"1975374755219034252","Tue Oct 07 01:36:56 +0000 2025","11","Ini mah call an ambulance but not for me moment","1975374755219034252","","","en","","0","2","1","https://x.com/undefined/status/1975374755219034252","998978248477298688",
"1973713915780755578","Thu Oct 02 11:37:22 +0000 2025","2","tepuk sakinah tepuk skripsi dikerjakan dikerjakan dikerjakan janji lulus janji lulus di wisuda direvisi tulis lagi ️ direvisi tulis lagi ️ selesaikan skripsimu (credit: Dr. Ginanjar Rahmawan)","1973713915780755578","","","in","","0","0","1","https://x.com/undefined/status/1973713915780755578","1604411051952390144",
"1973956582112440458","Fri Oct 03 03:41:38 +0000 2025","2","fix kiki muslim bener kata ka eja waktunya tepuk sakinah","1973956582112440458","","","in","","1","3","0","https://x.com/undefined/status/1973956582112440458","1290266155840544774",
"1975410127919546382","Tue Oct 07 03:57:30 +0000 2025","1","tbh i dont get why ppl hating on tepuk sakinah.....it's clumsy whimsy funny and make things less stressful apalagi dengan administrasi pernikahan yg seabrek2 (((si paling tahu tuh soal kawinan))) but yeah i dont think tepuk sakinah deserves the hate.","1975410127919546382","","","in","","0","2","0","https://x.com/undefined/status/1975410127919546382","795982771940302848",
"1974807444984344859","Sun Oct 05 12:02:39 +0000 2025","51","pringses sdh siap tuk tepuk sakinah sm abang shuaaa NIE LAH alasan pringses mnghilank hari ejih krna hrs mjd bridesmaid dn skrng pringses sngt cape lelah dn mengantuk muka pringses tebel sperti di tembok lh BERPASANGAN BERPASANGAN BERPASANGAN PRINGSES SM ABANG https://t.co/KAuOSXLVE7","1974807444984344859","https://pbs.twimg.com/media/G2fs5drbsAA95gc.jpg","","in","","0","36","0","https://x.com/undefined/status/1974807444984344859","1314933377485553668",
"1975105802735354060","Mon Oct 06 07:48:13 +0000 2025","18","cc: Kantor Urusan Agama dengan Tepuk Sakinah dan Direktorat Jenderal Pajak dengan Tepuk Coretax.","1975105802735354060","","","in","","0","2","10","https://x.com/undefined/status/1975105802735354060","346447224",
"1974983453948154237","Mon Oct 06 03:31:48 +0000 2025","1","@AiraNtiePuspa @Kemenag_RI Kalo ada yg selingkuh timggal panggil pake tepuk sakinah ntr juga balik lg. Ada yg ribut kdrt tinggal tepuk sakinah aja ntr baikan lg. Ada yg sakit ga bisa berobat timggal tepuk sakinah ntr sehat lg.. Emang semua masalah bs selesaikan dgn tepuk sakinah.","1975041271040450710","","AiraNtiePuspa","in","","0","1","0","https://x.com/undefined/status/1975041271040450710","1472175626",
"1974353024073208180","Sat Oct 04 05:56:57 +0000 2025","223","#pondphuwin few tweet au Part of Red Zone: Tepuk sakinah https://t.co/l3rG7cgrkN","1974353024073208180","https://pbs.twimg.com/media/G2ZPnMaa8AABVMp.jpg","","en","","3","5","31","https://x.com/undefined/status/1974353024073208180","1767376982348795904",
"1975020481876238371","Mon Oct 06 02:09:11 +0000 2025","434","masalah rumah tangga : tepuk sakinah masalah pajak : tepuk coretax masalah kemiskinan : tepuk poverty masalah pendidikan : tepuk sarjana","1975020481876238371","","","in","","13","11","96","https://x.com/undefined/status/1975020481876238371","193219172",
"1975389975421329811","Tue Oct 07 02:37:25 +0000 2025","2","((( SLI dan SLJJ )))","1975389975421329811","","","is","","2","3","1","https://x.com/undefined/status/1975389975421329811","998978248477298688",
"1974490093781172568","Sat Oct 04 15:01:37 +0000 2025","2","blm nikah karna blm hapal tepuk sakinah","1974490093781172568","","","in","","0","1","0","https://x.com/undefined/status/1974490093781172568","1152976239495225345",
"1972620454176379386","Mon Sep 29 11:12:20 +0000 2025","3","untung pas nikah blm ada tepuk sakinah ga bayangin suamiku ngelakuin tepuk sakinah itu","1972620454176379386","","","in","","0","2","0","https://x.com/undefined/status/1972620454176379386","2185938205",
"1974365793036140905","Sat Oct 04 06:47:41 +0000 2025","5"," ahhhh aku mau cerai sama suamikuu tp aku kemarin udah tepuk sakinah masa beneran cerai ","1974365793036140905","","","in","","0","1","3","https://x.com/undefined/status/1974365793036140905","395914689",
